ROLL,CLASS11LAN,CLASS11BLD,CLASS12LAN,CLASS12BLD,CLASS20LAN,CLASS20BLD,CLASS30LAN,CLASS30BLD,CLASS31LAN,CLASS31BLD,CLASS32LAN,CLASS32BLD,CLASS40LAN,CLASS40BLD,CLASS51LAN,CLASS51BLD,CLASS52LAN,CLASS52BLD,CLASS60LAN,CLASS60BLD,CLASS70LAN,CLASS70BLD,CLASS80LAN,CLASS80BLD,YEAR
138720,49700,289600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
138730,61000,246100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
138740,68000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
138800,0,0,0,0,0,0,0,0,169000,0,192300,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
138910,0,0,0,0,0,0,179100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139010,37500,87100,0,0,0,0,73300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139100,0,0,88900,114000,0,0,529000,54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139200,0,0,0,0,0,0,480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139300,37500,168200,0,0,0,0,147300,16900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139400,0,0,88900,82100,0,0,489200,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139500,0,0,0,0,0,0,47500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139600,0,0,37500,93700,0,0,560500,133800,0,0,0,0,0,0,0,0,0,0,30000,21000,0,0,0,0,2021
139700,0,0,37500,120400,0,0,531700,22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139725,50400,300500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139800,0,0,37500,84400,0,0,362200,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
139900,91100,57200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140000,79100,176300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140100,0,0,37500,244900,0,0,50400,11900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140150,0,0,0,0,0,0,337800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140200,0,0,0,0,0,0,94300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140300,74200,328100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140400,54800,231400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140450,50600,155900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140500,0,0,0,0,0,0,632700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140600,0,0,0,0,0,0,315700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140700,0,0,0,0,0,0,307300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140800,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140900,57400,186100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
140950,0,0,0,0,0,0,306300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141000,0,0,0,0,0,0,631400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141100,0,0,0,0,0,0,632700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141200,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141300,0,0,0,0,0,0,312700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141400,70200,65300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141450,0,0,0,0,0,0,604600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141500,57600,77100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141600,0,0,37500,154100,0,0,566400,87100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141610,65800,146300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141625,62700,261500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141700,0,0,0,0,0,0,305300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141800,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141900,0,0,29500,103100,0,0,23600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
141925,0,0,0,0,0,0,613400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142000,0,0,37500,180700,0,0,39100,33700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142025,0,0,0,0,0,0,593100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142050,62100,133600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142100,0,0,0,0,0,0,637900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17700,28800,0,0,0,0,2021
142200,0,0,0,0,0,0,590500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142300,0,0,0,0,0,0,484200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142400,67600,114800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142450,0,0,0,0,0,0,114300,48800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142500,0,0,0,0,0,0,433300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142600,0,0,0,0,0,0,574800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142700,40900,153300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,77300,0,0,0,0,2021
142800,0,0,0,0,0,0,527400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
142900,0,0,0,0,0,0,447800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143000,0,0,0,0,0,0,360600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143050,37500,259700,0,0,0,0,100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143100,0,0,0,0,0,0,421100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143200,0,0,0,0,0,0,0,0,54600,0,92400,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143300,0,0,0,0,0,0,177500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143310,115700,431300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143400,0,0,0,0,0,0,234000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143500,65900,84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143510,0,0,0,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143520,0,0,0,0,0,0,414300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143600,0,0,0,0,0,0,284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143700,54000,147200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54800,151300,0,0,0,0,2021
143705,53600,308300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143710,37500,145200,0,0,0,0,67300,134700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143712,0,0,0,0,0,0,185800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143715,51500,177400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143800,0,0,0,0,0,0,119400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143810,0,0,0,0,0,0,370600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143820,0,0,0,0,0,0,90200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
143900,37500,218100,0,0,0,0,212200,97300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144000,54500,163300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144100,0,0,0,0,0,0,260600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144200,0,0,0,0,0,0,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144220,99000,88300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144240,101000,212400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144260,37500,353800,0,0,0,0,0,0,47000,0,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144280,59700,258700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144290,37500,386500,0,0,0,0,0,0,62200,0,69800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144310,37500,287400,0,0,0,0,0,0,69700,14000,82000,14000,0,0,0,0,0,0,0,0,0,0,0,0,2021
144320,0,0,0,0,0,0,0,0,89000,0,119000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144340,0,0,0,0,0,0,0,0,93200,0,122100,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144360,67400,202400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144370,67400,307200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144380,67500,269800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144405,67500,158000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144415,67500,193000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144425,67500,224400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144435,67500,204300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144445,67500,208100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144465,0,0,0,0,0,0,170700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144485,0,0,0,0,0,0,0,0,78300,0,84500,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144500,0,0,0,0,0,0,52400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144600,37500,144700,0,0,0,0,90300,19600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144700,0,0,0,0,0,0,432000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
144900,0,0,0,0,0,0,284800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145000,0,0,0,0,0,0,560000,24400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145010,50000,218800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145100,0,0,0,0,0,0,236100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145110,65700,268500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145115,65700,340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145120,67500,249100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145140,67500,328700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145200,0,0,0,0,0,0,288000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145300,0,0,0,0,0,0,275200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145400,0,0,0,0,0,0,275200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145500,0,0,0,0,0,0,275200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145600,0,0,0,0,0,0,275200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145700,0,0,0,0,0,0,281600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145800,0,0,0,0,0,0,281600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
145900,0,0,0,0,0,0,565200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146000,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146100,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146175,84200,177100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146200,0,0,0,0,0,0,0,0,278100,0,283700,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146220,0,0,0,0,0,0,317100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146305,138700,208800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146310,136000,275400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146320,137400,310700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146330,139000,269500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146340,137000,50200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146350,139200,277300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146355,131300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146360,130800,0,0,0,0,0,-30900,0,30900,0,133800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146365,133500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146370,0,0,0,0,0,0,-10600,0,24600,0,135000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146380,0,0,0,0,0,0,264000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146400,0,0,72300,248900,0,0,67300,90700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146410,128300,427400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146450,0,0,63200,97500,0,0,50800,29600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146500,105800,169100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146600,0,0,0,0,0,0,243500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146650,0,0,0,0,0,0,0,0,210000,0,227900,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146700,147600,169300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146750,0,0,0,0,0,0,245600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146800,0,0,0,0,0,0,307900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
146900,0,0,0,0,0,0,269700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147000,0,0,0,0,0,0,0,0,80000,0,127100,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,0,0,0,0,0,2021
147125,43800,211300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147150,37500,160000,0,0,0,0,61100,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147200,0,0,0,0,0,0,140500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147300,0,0,0,0,0,0,321000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147325,61700,236400,0,0,0,0,0,15900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147500,67600,243400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147520,41300,155000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147700,47000,154500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147800,30000,72200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
147900,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148000,41000,157500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148100,35200,101500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148200,40800,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148250,40600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148300,37500,192600,0,0,0,0,75200,7400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148500,0,0,0,0,0,0,143300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148600,130600,133900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148700,0,0,0,0,0,0,0,0,160000,0,213900,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148800,98900,283400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
148900,131200,42300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149000,72300,285000,0,0,0,0,99000,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149100,9100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149200,0,0,0,0,0,0,279100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149300,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149400,0,0,0,0,0,0,303400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149500,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149600,0,0,0,0,0,0,629600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149700,0,0,0,0,0,0,476600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
149800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79900,575400,0,0,0,0,2021
149900,0,0,0,0,0,0,274700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150000,0,0,0,0,0,0,292700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150100,0,0,37500,80400,0,0,497500,34100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150200,37500,158600,0,0,0,0,18200,38200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150300,67400,130100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150320,0,0,0,0,0,0,279300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150340,0,0,0,0,0,0,316300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150400,37500,167300,0,0,0,0,60900,26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150410,57500,61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150415,59500,251100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150420,50000,47600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150430,54000,154200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150440,67500,131500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150450,67500,258200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150475,0,0,0,0,0,0,405400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150500,0,0,0,0,0,0,498700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150575,0,0,0,0,0,0,345300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150600,0,0,0,0,0,0,0,0,201100,0,196400,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150700,84300,248900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150775,0,0,0,0,0,0,544400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150800,37500,100000,0,0,0,0,36500,14200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150910,67500,126400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
150920,0,0,0,0,0,0,488000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151010,67500,112700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151020,57500,181000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151030,58200,177800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151200,0,0,0,0,0,0,548900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151300,0,0,37500,41800,0,0,523500,17400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151400,0,0,0,0,0,0,291600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151450,0,0,0,0,0,0,291600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151500,0,0,0,0,0,0,576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151600,0,0,0,0,0,0,555700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151700,37500,134200,0,0,0,0,17300,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151800,35100,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151900,64700,117200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151920,65500,165800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
151950,0,0,0,0,0,0,535200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152000,0,0,0,0,0,0,268000,22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152100,0,0,0,0,0,0,0,0,320000,0,273800,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152200,0,0,0,0,0,0,576000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152300,0,0,0,0,0,0,559300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152400,0,0,37500,476000,0,0,532900,318900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152500,0,0,37500,431900,0,0,562900,108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152600,0,0,0,0,0,0,0,0,160000,0,173000,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152650,37500,689000,0,0,0,0,51800,5200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152675,37500,112100,0,0,0,0,364500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152700,0,0,0,0,0,0,427100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152800,0,0,0,0,0,0,0,0,160000,0,170700,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
152900,37500,243500,0,0,0,0,71200,26100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153000,0,0,0,0,0,0,304000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153100,0,0,0,0,0,0,308000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153200,37500,133000,0,0,0,0,137900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153220,84700,152200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153240,82200,188600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153300,0,0,0,0,0,0,312100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153320,0,0,0,0,0,0,320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153400,34500,128500,0,0,0,0,27600,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153450,0,0,0,0,0,0,276600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153500,0,0,0,0,0,0,88800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153630,67400,327700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153640,95100,133400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153650,95100,297000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153660,96100,199300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153700,0,0,0,0,0,0,0,0,52000,0,94300,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153800,0,0,0,0,0,0,627800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
153900,0,0,0,0,0,0,0,0,208000,0,224900,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154000,0,0,0,0,0,0,389000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154200,39700,532800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21700,40100,0,0,0,0,2021
154250,0,0,0,0,0,0,444700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154300,0,0,0,0,0,0,0,0,158000,0,183100,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
154400,37500,79800,0,0,0,0,48600,16200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
